COUNT,AREA,FID,MEAN
10.000000000000000,291602.251059315982275,89,0.331652015447617
14.000000000000000,408243.151483042340260,90,0.301448819892747
11.000000000000000,320762.476165247557219,91,0.312529978427020
10.000000000000000,291602.251059315982275,92,0.290412071347237
6.000000000000000,174961.350635589566082,93,0.290056914091110
11.000000000000000,320762.476165247557219,94,0.112461979416284
7.000000000000000,204121.575741521170130,95,0.126349729086672
9.000000000000000,262442.025953384349123,96,0.099691130220890
12.000000000000000,349922.701271179132164,97,0.132215607290467
10.000000000000000,291602.251059315982275,98,0.103927261382341
12.000000000000000,349922.701271179132164,99,0.165056318044662
7.000000000000000,204121.575741521170130,100,0.308887392282486
10.000000000000000,291602.251059315982275,101,0.121273598074913
9.000000000000000,262442.025953384349123,102,0.307273877991570
9.000000000000000,262442.025953384349123,103,0.208119824528694
13.000000000000000,379082.926377110765316,104,0.255575200686088
11.000000000000000,320762.476165247557219,105,0.314852188933979
10.000000000000000,291602.251059315982275,106,0.143314602971077
9.000000000000000,262442.025953384349123,107,0.168302807543013
11.000000000000000,320762.476165247557219,108,0.188673477281224
11.000000000000000,320762.476165247557219,109,0.327215275981209
11.000000000000000,320762.476165247557219,110,0.316092856905677
12.000000000000000,349922.701271179132164,111,0.209922256569068
15.000000000000000,437403.376588973973412,112,0.317359089851379
12.000000000000000,349922.701271179132164,113,0.248452381541332
9.000000000000000,262442.025953384349123,114,0.321499966912799
15.000000000000000,437403.376588973973412,115,0.294217503070831
10.000000000000000,291602.251059315982275,116,0.315457043051720
10.000000000000000,291602.251059315982275,117,0.248148405551910
12.000000000000000,349922.701271179132164,118,0.270181745290756
2.000000000000000,58320.450211863193545,119,0.283040136098862
10.000000000000000,291602.251059315982275,120,0.271468785405159
5.000000000000000,145801.125529657991137,121,0.331159460544586
6.000000000000000,174961.350635589566082,122,0.333437010645866
9.000000000000000,262442.025953384349123,123,0.345494982269075
9.000000000000000,262442.025953384349123,124,0.137710091140535
6.000000000000000,174961.350635589566082,125,0.131817342092593
12.000000000000000,349922.701271179132164,126,0.157957854370276
10.000000000000000,291602.251059315982275,127,0.151810608804226
10.000000000000000,291602.251059315982275,128,0.168632037937641
12.000000000000000,349922.701271179132164,129,0.168042677144210
10.000000000000000,291602.251059315982275,130,0.178167629241943
8.000000000000000,233281.800847452774178,131,0.189861612394452
5.000000000000000,145801.125529657991137,132,0.227358934283257
5.000000000000000,145801.125529657991137,133,0.282488626241684
6.000000000000000,174961.350635589566082,134,0.296892831722895
6.000000000000000,174961.350635589566082,135,0.024919377950331
14.000000000000000,408243.151483042340260,136,0.026863777344780
12.000000000000000,349922.701271179132164,137,0.024220153844605
21.000000000000000,612364.727224563481286,138,0.030462764114851
11.000000000000000,320762.476165247557219,139,0.035614690997384
12.000000000000000,349922.701271179132164,140,0.037700964137912
14.000000000000000,408243.151483042340260,141,0.042575957785760
17.000000000000000,495723.826800837123301,142,0.275735460660037
4.000000000000000,116640.900423726387089,143,0.064666528254747
14.000000000000000,408243.151483042340260,144,0.049834708816239
14.000000000000000,408243.151483042340260,145,0.267849117517471
19.000000000000000,554044.277012700331397,146,0.052422532517659
15.000000000000000,437403.376588973973412,147,0.072218370437622
10.000000000000000,291602.251059315982275,148,0.076908120512962
17.000000000000000,495723.826800837123301,149,0.063106592087185
13.000000000000000,379082.926377110765316,150,0.258805512235715
5.000000000000000,145801.125529657991137,151,0.106012450158596
8.000000000000000,233281.800847452774178,152,0.255926312878728
16.000000000000000,466563.601694905548356,153,0.078579478897154
16.000000000000000,466563.601694905548356,154,0.292746083810925
24.000000000000000,699845.402542358264327,155,0.099711406044662
15.000000000000000,437403.376588973973412,156,0.117129729191462
11.000000000000000,320762.476165247557219,157,0.103851033205336
8.000000000000000,233281.800847452774178,158,0.306138843297958
15.000000000000000,437403.376588973973412,159,0.076130101333062
11.000000000000000,320762.476165247557219,160,0.044847764413465
7.000000000000000,204121.575741521170130,161,0.292510343449456
15.000000000000000,437403.376588973973412,162,0.091172434389591
12.000000000000000,349922.701271179132164,163,0.154089368879795
13.000000000000000,379082.926377110765316,164,0.281411608824363
18.000000000000000,524884.051906768698245,165,0.298290219571855
13.000000000000000,379082.926377110765316,166,0.247212195625672
19.000000000000000,554044.277012700331397,167,0.055519999642121
35.000000000000000,1020607.878707605879754,168,0.219967659030642
27.000000000000000,787326.077860153163783,169,0.067635165320502
16.000000000000000,466563.601694905548356,170,0.085926574189216
11.000000000000000,320762.476165247557219,171,0.107803024351597
12.000000000000000,349922.701271179132164,172,0.115511617933710
24.000000000000000,699845.402542358264327,173,0.131686181761324
10.000000000000000,291602.251059315982275,174,0.160225522518158
5.000000000000000,145801.125529657991137,175,0.185743072628975
17.000000000000000,495723.826800837123301,176,0.218377069515340
12.000000000000000,349922.701271179132164,177,0.256452990074952
20.000000000000000,583204.502118631964549,178,0.293075156211853
29.000000000000000,845646.528072016313672,179,0.320731487767450
17.000000000000000,495723.826800837123301,180,0.356891907313291
9.000000000000000,262442.025953384349123,181,0.349588685565525
7.000000000000000,204121.575741521170130,182,0.320608781916755
14.000000000000000,408243.151483042340260,183,0.320671622242246
28.000000000000000,816486.302966084680520,184,0.284605216767107
10.000000000000000,291602.251059315982275,185,0.244823926687241
26.000000000000000,758165.852754221530631,186,0.254899638203474
15.000000000000000,437403.376588973973412,187,0.223131165901820
21.000000000000000,612364.727224563481286,188,0.231072244190034
4.000000000000000,116640.900423726387089,189,0.282808862626553
14.000000000000000,408243.151483042340260,190,0.268358824508531
11.000000000000000,320762.476165247557219,191,0.300115409222516
11.000000000000000,320762.476165247557219,192,0.306094386360862
9.000000000000000,262442.025953384349123,193,0.304299245278041
12.000000000000000,349922.701271179132164,194,0.315195073684057
4.000000000000000,116640.900423726387089,195,0.257635131478310
4.000000000000000,116640.900423726387089,196,0.324322119355202
8.000000000000000,233281.800847452774178,197,0.310767658054829
11.000000000000000,320762.476165247557219,198,0.309230333024805
8.000000000000000,233281.800847452774178,199,0.257714938372374
4.000000000000000,116640.900423726387089,200,0.249048519879580
5.000000000000000,145801.125529657991137,201,0.261787891387939
12.000000000000000,349922.701271179132164,202,0.243042108913263
7.000000000000000,204121.575741521170130,203,0.245750069618225
10.000000000000000,291602.251059315982275,204,0.255613794922829
11.000000000000000,320762.476165247557219,205,0.267517558553002
8.000000000000000,233281.800847452774178,206,0.245754957199097
10.000000000000000,291602.251059315982275,207,0.252221561968327
11.000000000000000,320762.476165247557219,208,0.342577262358232
8.000000000000000,233281.800847452774178,209,0.270873941481113
4.000000000000000,116640.900423726387089,210,0.320228636264801
2.000000000000000,58320.450211863193545,211,0.318430170416832
5.000000000000000,145801.125529657991137,212,0.324138396978378
8.000000000000000,233281.800847452774178,213,0.319510649889708
11.000000000000000,320762.476165247557219,214,0.269638386639682
9.000000000000000,262442.025953384349123,215,0.244559850957659
11.000000000000000,320762.476165247557219,216,0.246059104800224
11.000000000000000,320762.476165247557219,217,0.252561729062687
5.000000000000000,145801.125529657991137,218,0.270103389024735
10.000000000000000,291602.251059315982275,219,0.337192532420158
7.000000000000000,204121.575741521170130,220,0.291972407272884
12.000000000000000,349922.701271179132164,221,0.314639394481977
10.000000000000000,291602.251059315982275,222,0.329992547631264
7.000000000000000,204121.575741521170130,223,0.246469088963100
8.000000000000000,233281.800847452774178,224,0.256395827978849
6.000000000000000,174961.350635589566082,225,0.258291122814020
7.000000000000000,204121.575741521170130,226,0.023784604721836
9.000000000000000,262442.025953384349123,227,0.040134642273188
2.000000000000000,58320.450211863193545,228,0.055632133036852
4.000000000000000,116640.900423726387089,229,0.027073715813458
2.000000000000000,58320.450211863193545,230,0.028691999614239
6.000000000000000,174961.350635589566082,231,0.030111740653714
3.000000000000000,87480.675317794783041,232,0.035207439213991
7.000000000000000,204121.575741521170130,233,0.041182194969484
4.000000000000000,116640.900423726387089,234,0.047825339250267
7.000000000000000,204121.575741521170130,235,0.309157537562507
12.000000000000000,349922.701271179132164,236,0.275716051459312
10.000000000000000,291602.251059315982275,237,0.283032122254372
2.000000000000000,58320.450211863193545,238,0.263088256120682
